shift_id,hospital_id,specialty,clinician_id,shift_label,shift_start,shift_end,on_call
SH012929,H001,加護醫學,C0013,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012930,H001,加護醫學,C0013,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012931,H001,放射科,C0016,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012932,H001,放射科,C0018,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012933,H001,放射科,C0018,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012934,H001,護理組長,C0020,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012935,H001,護理組長,C0021,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012936,H001,護理組長,C0019,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012937,H002,急診,C0022,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012938,H002,急診,C0023,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012939,H002,急診,C0023,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012940,H002,心臟內科,C0025,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012941,H002,心臟內科,C0024,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012942,H002,心臟內科,C0025,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012943,H002,神經內科,C0027,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012944,H002,神經內科,C0027,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012945,H002,神經內科,C0027,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012946,H002,外傷外科,C0028,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012947,H002,外傷外科,C0029,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012948,H002,外傷外科,C0029,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012949,H002,加護醫學,C0030,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012950,H002,加護醫學,C0031,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012951,H002,加護醫學,C0031,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012952,H002,放射科,C0033,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012953,H002,放射科,C0032,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012954,H002,放射科,C0032,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012955,H002,護理組長,C0034,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012956,H002,護理組長,C0035,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012957,H002,護理組長,C0034,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012958,H003,急診,C0036,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012959,H003,急診,C0036,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012960,H003,急診,C0036,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012961,H003,心臟內科,C0039,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012962,H003,心臟內科,C0038,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012963,H003,心臟內科,C0039,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012964,H003,神經內科,C0040,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012965,H003,神經內科,C0041,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012966,H003,神經內科,C0040,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012967,H003,外傷外科,C0042,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012968,H003,外傷外科,C0042,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012969,H003,外傷外科,C0043,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012970,H003,加護醫學,C0045,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012971,H003,加護醫學,C0045,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012972,H003,加護醫學,C0044,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012973,H003,放射科,C0046,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012974,H003,放射科,C0046,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012975,H003,放射科,C0047,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012976,H003,護理組長,C0048,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012977,H003,護理組長,C0048,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012978,H003,護理組長,C0048,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012979,H004,急診,C0051,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012980,H004,急診,C0051,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012981,H004,急診,C0051,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012982,H004,心臟內科,C0052,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012983,H004,心臟內科,C0053,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012984,H004,心臟內科,C0053,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012985,H004,神經內科,C0055,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012986,H004,神經內科,C0054,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012987,H004,神經內科,C0054,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012988,H004,外傷外科,C0056,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH012989,H004,外傷外科,C0057,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012990,H004,外傷外科,C0057,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH012991,H004,加護醫學,C0058,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012992,H004,加護醫學,C0058,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012993,H004,加護醫學,C0059,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012994,H004,放射科,C0061,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012995,H004,放射科,C0061,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012996,H004,放射科,C0061,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH012997,H004,護理組長,C0063,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH012998,H004,護理組長,C0062,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH012999,H004,護理組長,C0062,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH013000,H005,急診,C0065,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH013001,H005,急診,C0065,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH013002,H005,急診,C0066,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH013003,H005,心臟內科,C0067,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH013004,H005,心臟內科,C0069,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH013005,H005,心臟內科,C0067,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH013006,H005,神經內科,C0072,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH013007,H005,神經內科,C0071,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH013008,H005,神經內科,C0070,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH013009,H005,外傷外科,C0073,夜班,2026/3/4 00:00,2026/3/4 08:00,1
SH013010,H005,外傷外科,C0075,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH013011,H005,外傷外科,C0074,小夜班,2026/3/4 16:00,2026/3/5 00:00,1
SH013012,H005,加護醫學,C0077,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH013013,H005,加護醫學,C0078,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH013014,H005,加護醫學,C0076,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH013015,H005,放射科,C0081,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH013016,H005,放射科,C0081,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH013017,H005,放射科,C0080,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH013018,H005,護理組長,C0082,夜班,2026/3/4 00:00,2026/3/4 08:00,0
SH013019,H005,護理組長,C0084,日班,2026/3/4 08:00,2026/3/4 16:00,0
SH013020,H005,護理組長,C0082,小夜班,2026/3/4 16:00,2026/3/5 00:00,0
SH013021,H001,急診,C0003,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013022,H001,急診,C0003,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013023,H001,急診,C0001,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013024,H001,心臟內科,C0006,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013025,H001,心臟內科,C0006,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013026,H001,心臟內科,C0005,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013027,H001,神經內科,C0008,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013028,H001,神經內科,C0007,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013029,H001,神經內科,C0009,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013030,H001,外傷外科,C0012,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013031,H001,外傷外科,C0011,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013032,H001,外傷外科,C0011,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013033,H001,加護醫學,C0014,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013034,H001,加護醫學,C0015,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013035,H001,加護醫學,C0015,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013036,H001,放射科,C0017,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013037,H001,放射科,C0018,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013038,H001,放射科,C0016,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013039,H001,護理組長,C0021,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013040,H001,護理組長,C0020,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013041,H001,護理組長,C0019,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013042,H002,急診,C0023,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013043,H002,急診,C0022,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013044,H002,急診,C0022,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013045,H002,心臟內科,C0024,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013046,H002,心臟內科,C0024,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013047,H002,心臟內科,C0025,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013048,H002,神經內科,C0026,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013049,H002,神經內科,C0027,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013050,H002,神經內科,C0026,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013051,H002,外傷外科,C0029,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013052,H002,外傷外科,C0029,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013053,H002,外傷外科,C0029,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013054,H002,加護醫學,C0030,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013055,H002,加護醫學,C0031,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013056,H002,加護醫學,C0030,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013057,H002,放射科,C0033,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013058,H002,放射科,C0032,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013059,H002,放射科,C0033,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013060,H002,護理組長,C0035,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013061,H002,護理組長,C0035,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013062,H002,護理組長,C0035,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013063,H003,急診,C0036,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013064,H003,急診,C0037,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013065,H003,急診,C0036,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013066,H003,心臟內科,C0039,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013067,H003,心臟內科,C0038,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013068,H003,心臟內科,C0039,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013069,H003,神經內科,C0041,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013070,H003,神經內科,C0041,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013071,H003,神經內科,C0040,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013072,H003,外傷外科,C0042,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013073,H003,外傷外科,C0043,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013074,H003,外傷外科,C0042,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013075,H003,加護醫學,C0044,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013076,H003,加護醫學,C0044,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013077,H003,加護醫學,C0044,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013078,H003,放射科,C0046,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013079,H003,放射科,C0047,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013080,H003,放射科,C0047,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013081,H003,護理組長,C0048,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013082,H003,護理組長,C0048,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013083,H003,護理組長,C0048,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013084,H004,急診,C0051,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013085,H004,急診,C0050,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013086,H004,急診,C0050,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013087,H004,心臟內科,C0053,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013088,H004,心臟內科,C0052,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013089,H004,心臟內科,C0053,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013090,H004,神經內科,C0055,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013091,H004,神經內科,C0055,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013092,H004,神經內科,C0055,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013093,H004,外傷外科,C0056,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013094,H004,外傷外科,C0056,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013095,H004,外傷外科,C0056,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013096,H004,加護醫學,C0059,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013097,H004,加護醫學,C0058,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013098,H004,加護醫學,C0058,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013099,H004,放射科,C0060,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013100,H004,放射科,C0060,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013101,H004,放射科,C0060,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013102,H004,護理組長,C0062,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013103,H004,護理組長,C0063,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013104,H004,護理組長,C0063,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013105,H005,急診,C0066,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013106,H005,急診,C0065,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013107,H005,急診,C0065,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013108,H005,心臟內科,C0067,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013109,H005,心臟內科,C0069,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013110,H005,心臟內科,C0069,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013111,H005,神經內科,C0070,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013112,H005,神經內科,C0070,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013113,H005,神經內科,C0071,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013114,H005,外傷外科,C0075,夜班,2026/3/5 00:00,2026/3/5 08:00,1
SH013115,H005,外傷外科,C0075,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013116,H005,外傷外科,C0075,小夜班,2026/3/5 16:00,2026/3/6 00:00,1
SH013117,H005,加護醫學,C0078,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013118,H005,加護醫學,C0076,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013119,H005,加護醫學,C0078,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013120,H005,放射科,C0081,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013121,H005,放射科,C0081,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013122,H005,放射科,C0081,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013123,H005,護理組長,C0084,夜班,2026/3/5 00:00,2026/3/5 08:00,0
SH013124,H005,護理組長,C0083,日班,2026/3/5 08:00,2026/3/5 16:00,0
SH013125,H005,護理組長,C0084,小夜班,2026/3/5 16:00,2026/3/6 00:00,0
SH013126,H001,急診,C0003,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013127,H001,急診,C0001,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013128,H001,急診,C0003,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013129,H001,心臟內科,C0004,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013130,H001,心臟內科,C0006,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013131,H001,心臟內科,C0004,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013132,H001,神經內科,C0009,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013133,H001,神經內科,C0007,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013134,H001,神經內科,C0007,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013135,H001,外傷外科,C0010,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013136,H001,外傷外科,C0011,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013137,H001,外傷外科,C0010,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013138,H001,加護醫學,C0014,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013139,H001,加護醫學,C0013,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013140,H001,加護醫學,C0014,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013141,H001,放射科,C0018,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013142,H001,放射科,C0017,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013143,H001,放射科,C0018,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013144,H001,護理組長,C0021,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013145,H001,護理組長,C0021,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013146,H001,護理組長,C0021,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013147,H002,急診,C0022,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013148,H002,急診,C0022,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013149,H002,急診,C0023,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013150,H002,心臟內科,C0025,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013151,H002,心臟內科,C0024,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013152,H002,心臟內科,C0025,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013153,H002,神經內科,C0026,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013154,H002,神經內科,C0026,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013155,H002,神經內科,C0027,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013156,H002,外傷外科,C0029,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013157,H002,外傷外科,C0028,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013158,H002,外傷外科,C0029,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013159,H002,加護醫學,C0030,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013160,H002,加護醫學,C0030,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013161,H002,加護醫學,C0031,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013162,H002,放射科,C0032,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013163,H002,放射科,C0032,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013164,H002,放射科,C0033,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013165,H002,護理組長,C0034,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013166,H002,護理組長,C0035,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013167,H002,護理組長,C0034,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013168,H003,急診,C0036,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013169,H003,急診,C0036,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013170,H003,急診,C0036,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013171,H003,心臟內科,C0039,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013172,H003,心臟內科,C0038,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013173,H003,心臟內科,C0038,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013174,H003,神經內科,C0040,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013175,H003,神經內科,C0040,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013176,H003,神經內科,C0040,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013177,H003,外傷外科,C0042,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013178,H003,外傷外科,C0043,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013179,H003,外傷外科,C0042,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013180,H003,加護醫學,C0045,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013181,H003,加護醫學,C0045,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013182,H003,加護醫學,C0045,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013183,H003,放射科,C0046,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013184,H003,放射科,C0046,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013185,H003,放射科,C0046,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013186,H003,護理組長,C0048,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013187,H003,護理組長,C0048,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013188,H003,護理組長,C0048,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013189,H004,急診,C0050,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013190,H004,急診,C0051,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013191,H004,急診,C0050,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013192,H004,心臟內科,C0052,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013193,H004,心臟內科,C0053,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013194,H004,心臟內科,C0052,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013195,H004,神經內科,C0054,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013196,H004,神經內科,C0054,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013197,H004,神經內科,C0055,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013198,H004,外傷外科,C0057,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013199,H004,外傷外科,C0056,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013200,H004,外傷外科,C0056,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013201,H004,加護醫學,C0058,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013202,H004,加護醫學,C0058,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013203,H004,加護醫學,C0059,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013204,H004,放射科,C0060,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013205,H004,放射科,C0060,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013206,H004,放射科,C0060,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013207,H004,護理組長,C0063,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013208,H004,護理組長,C0062,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013209,H004,護理組長,C0063,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013210,H005,急診,C0065,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013211,H005,急診,C0066,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013212,H005,急診,C0065,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013213,H005,心臟內科,C0068,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013214,H005,心臟內科,C0068,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013215,H005,心臟內科,C0069,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013216,H005,神經內科,C0071,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013217,H005,神經內科,C0072,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013218,H005,神經內科,C0070,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013219,H005,外傷外科,C0074,夜班,2026/3/6 00:00,2026/3/6 08:00,1
SH013220,H005,外傷外科,C0075,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013221,H005,外傷外科,C0073,小夜班,2026/3/6 16:00,2026/3/7 00:00,1
SH013222,H005,加護醫學,C0078,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013223,H005,加護醫學,C0076,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013224,H005,加護醫學,C0078,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013225,H005,放射科,C0079,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013226,H005,放射科,C0079,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013227,H005,放射科,C0081,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013228,H005,護理組長,C0083,夜班,2026/3/6 00:00,2026/3/6 08:00,0
SH013229,H005,護理組長,C0082,日班,2026/3/6 08:00,2026/3/6 16:00,0
SH013230,H005,護理組長,C0082,小夜班,2026/3/6 16:00,2026/3/7 00:00,0
SH013231,H001,急診,C0001,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013232,H001,急診,C0001,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013233,H001,急診,C0001,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013234,H001,心臟內科,C0004,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013235,H001,心臟內科,C0005,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013236,H001,心臟內科,C0004,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013237,H001,神經內科,C0007,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013238,H001,神經內科,C0009,日班,2026/3/7 08:00,2026/3/7 16:00,0
